Sentence #,Word,POS,Tag
,in,IN,O
,the,DT,O
,country,NN,O
,.,.,O
Sentence: 27882,Chinese,JJ,B-gpe
,state,NN,O
,media,NNS,O
,say,VBP,O
,the,DT,O
,most,RBS,O
,famous,JJ,O
,Buddhist,NN,B-geo
,temple,NN,O
,in,IN,O
,Tibet,NNP,B-geo
,has,VBZ,O
,opened,VBN,O
,its,PRP$,O
,doors,NNS,O
,again,RB,O
,to,TO,O
,worshippers,NNS,O
,.,.,O
Sentence: 27883,Chinese,JJ,B-gpe
,authorities,NNS,O
,shut,VBD,O
,down,RP,O
,the,DT,O
,Jokhang,NNP,B-per
,Temple,NNP,I-per
,",",",",O
,in,IN,O
,the,DT,O
,Tibetan,JJ,B-gpe
,capital,NN,O
,of,IN,O
,Lhasa,NNP,B-geo
,",",",",O
,after,IN,O
,a,DT,O
,series,NN,O
,of,IN,O
,protests,NNS,O
,by,IN,O
,Tibetan,JJ,B-gpe
,monks,NNS,O
,in,IN,O
,March,NNP,B-tim
,.,.,O
Sentence: 27884,The,DT,O
,protests,NNS,O
,",",",",O
,initially,RB,O
,peacefully,RB,O
,",",",",O
,eventually,RB,O
,led,VBD,O
,to,TO,O
,violent,JJ,O
,clashes,NNS,O
,between,IN,O
,the,DT,O
,monks,NNS,O
,and,CC,O
,Chinese,JJ,B-gpe
,authorities,NNS,O
,.,.,O
Sentence: 27885,The,DT,O
,Xinhua,NNP,B-org
,news,NN,O
,agency,NN,O
,said,VBD,O
,the,DT,O
,temple,NN,O
,had,VBD,O
,reopened,VBN,O
,Friday,NNP,B-tim
,.,.,O
Sentence: 27886,The,DT,O
,agency,NN,O
,reported,VBD,O
,that,IN,O
,an,DT,O
,estimated,VBN,O
,400,CD,O
,Buddhist,NNP,B-org
,pilgrims,NNS,O
,and,CC,O
,40,CD,O
,tourists,NNS,O
,had,VBD,O
,visited,VBN,O
,the,DT,O
,temple,NN,O
,within,IN,O
,hours,NNS,O
,after,IN,O
,it,PRP,O
,opened,VBD,O
,again,RB,O
,.,.,O
Sentence: 27887,China,NNP,B-geo
,has,VBZ,O
,accused,VBN,O
,the,DT,O
,Dalai,NNP,B-geo
,Lama,NNP,I-geo
,",",",",O
,Tibet,NNP,B-geo
,'s,POS,O
,exiled,JJ,O
,spiritual,JJ,O
,leader,NN,O
,",",",",O
,of,IN,O
,provoking,VBG,O
,unrest,NN,O
,as,IN,O
,part,NN,O
,of,IN,O
,a,DT,O
,bid,NN,O
,for,IN,O
,Tibetan,JJ,B-gpe
,independence,NN,O
,.,.,O
Sentence: 27888,The,DT,O
,Dalai,NNP,B-geo
,Lama,NNP,I-geo
,says,VBZ,O
,that,IN,O
,he,PRP,O
,wants,VBZ,O
,autonomy,NN,O
,",",",",O
,but,CC,O
,not,RB,O
,independence,NN,O
,",",",",O
,for,IN,O
,the,DT,O
,region,NN,O
,.,.,O
Sentence: 27889,Chinese,JJ,B-gpe
,agricultural,JJ,O
,authorities,NNS,O
,have,VBP,O
,reported,VBN,O
,an,DT,O
,outbreak,NN,O
,of,IN,O
,bird,NN,O
,flu,NN,O
,among,IN,O
,poultry,NN,O
,in,IN,O
,Tibet,NNP,B-geo
,.,.,O
Sentence: 27890,China,NNP,B-geo
,'s,POS,O
,official,JJ,O
,Xinhua,NNP,B-org
,News,NNP,I-org
,Agency,NNP,I-org
,says,VBZ,O
,the,DT,O
,outbreak,NN,O
,occurred,VBD,O
,in,IN,O
,Tibet,NNP,B-geo
,'s,POS,O
,Gongga,NNP,B-geo
,county,NN,O
,",",",",O
,which,WDT,O
,lies,VBZ,O
,about,IN,O
,50,CD,O
,kilometers,NNS,O
,outside,IN,O
,the,DT,O
,capital,NN,O
,",",",",O
,Lhasa,NNP,B-geo
,.,.,O
Sentence: 27891,Xinhua,NNP,B-org
,says,VBZ,O
,the,DT,O
,outbreak,NN,O
,",",",",O
,of,IN,O
,the,DT,O
,deadly,JJ,O
,H5N1,NNP,O
,strain,NN,O
,of,IN,O
,the,DT,O
,virus,NN,O
,",",",",O
,had,VBD,O
,been,VBN,O
,suspected,VBN,O
,since,IN,B-tim
,January,NNP,I-tim
,25,CD,I-tim
,",",",",O
,and,CC,O
,was,VBD,O
,confirmed,VBN,O
,Tuesday,NNP,B-tim
,.,.,O
Sentence: 27892,The,DT,B-org
,Ministry,NNP,I-org
,of,IN,I-org
,Agriculture,NNP,I-org
,says,VBZ,O
,efforts,NNS,O
,are,VBP,O
,underway,JJ,O
,to,TO,O
,contain,VB,O
,the,DT,O
,outbreak,NN,O
,.,.,O
Sentence: 27893,One,CD,O
,thousand,CD,O
,birds,NNS,O
,have,VBP,O
,died,VBN,O
,from,IN,O
,the,DT,O
,virus,NN,O
,",",",",O
,more,JJR,O
,than,IN,O
,"1,300",CD,O
,others,NNS,O
,have,VBP,O
,been,VBN,O
,culled,VBN,O
,to,TO,O
,prevent,VB,O
,it,PRP,O
,from,IN,O
,spreading,VBG,O
,.,.,O
Sentence: 27894,No,DT,O
,human,JJ,O
,infections,NNS,O
,have,VBP,O
,been,VBN,O
,reported,VBN,O
,.,.,O
Sentence: 27895,Bird,NNP,O
,flu,NN,O
,remains,VBZ,O
,difficult,JJ,O
,for,IN,O
,humans,NNS,O
,to,TO,O
,catch,VB,O
,but,CC,O
,scientists,NNS,O
,worry,VBP,O
,it,PRP,O
,could,MD,O
,mutate,VB,O
,into,IN,O
,a,DT,O
,form,NN,O
,that,WDT,O
,passes,VBZ,O
,easily,RB,O
,between,IN,O
,people,NNS,O
,.,.,O
Sentence: 27896,The,DT,B-org
,World,NNP,I-org
,Health,NNP,I-org
,Organization,NNP,I-org
,says,VBZ,O
,the,DT,O
,bird,NN,O
,flu,NN,O
,virus,NN,O
,has,VBZ,O
,killed,VBN,O
,more,JJR,O
,than,IN,O
,200,CD,O
,people,NNS,O
,worldwide,JJ,O
,since,IN,B-tim
,2003,CD,I-tim
,",",",",O
,mostly,RB,O
,in,IN,O
,Asia,NNP,B-geo
,.,.,O
Sentence: 27897,Witnesses,NNS,O
,in,IN,O
,southwestern,JJ,O
,Somalia,NNP,B-geo
,say,VBP,O
,fighting,VBG,O
,between,IN,O
,government,NN,O
,troops,NNS,O
,and,CC,O
,Islamist,NNP,O
,militants,NNS,O
,has,VBZ,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,14,CD,O
,people,NNS,O
,.,.,O
Sentence: 27898,The,DT,O
,clash,NN,O
,broke,VBD,O
,out,RP,O
,Wednesday,NNP,B-tim
,in,IN,O
,the,DT,O
,Bakool,NNP,B-geo
,region,NN,O
,",",",",O
,after,IN,O
,government,NN,O
,troops,NNS,O
,attacked,VBD,O
,a,DT,O
,base,NN,O
,belonging,VBG,O
,to,TO,O
,the,DT,O
,al-Shabab,JJ,O
,militant,JJ,O
,group,NN,O
,in,IN,O
,the,DT,O
,Rabdhure,NNP,B-geo
,district,NN,O
,.,.,O
Sentence: 27899,Heavy,JJ,O
,gunfire,NN,O
,was,VBD,O
,exchanged,VBN,O
,and,CC,O
,at,IN,O
,least,JJS,O
,one,CD,O
,vehicle,NN,O
,was,VBD,O
,burned,VBN,O
,.,.,O
Sentence: 27900,Another,DT,O
,vehicle,NN,O
,was,VBD,O
,reported,VBN,O
,to,TO,O
,have,VB,O
,been,VBN,O
,captured,VBN,O
,by,IN,O
,the,DT,O
,militants,NNS,O
,.,.,O
Sentence: 27901,Al-Shabab,NNP,B-org
,controls,VBZ,O
,much,NN,O
,of,IN,O
,southern,JJ,O
,and,CC,O
,central,JJ,O
,Somalia,NNP,B-geo
,after,IN,O
,a,DT,O
,two-year,JJ,B-tim
,insurgency,NN,O
,",",",",O
,and,CC,O
,has,VBZ,O
,moved,VBN,O
,to,TO,O
,impose,VB,O
,its,PRP$,O
,own,JJ,O
,strict,JJ,O
,form,NN,O
,of,IN,O
,Islamic,JJ,O
,law,NN,O
,in,IN,O
,areas,NNS,O
,under,IN,O
,its,PRP$,O
,control,NN,O
,.,.,O
Sentence: 27902,Last,JJ,O
,week,NN,O
,",",",",O
,Somalia,NNP,B-geo
,'s,POS,O
,cabinet,NN,O
,voted,VBD,O
,to,TO,O
,make,VB,O
,Sharia,NNP,B-geo
,the,DT,O
,basis,NN,O
,of,IN,O
,Somalia,NNP,B-geo
,'s,POS,O
,legal,JJ,O
,system,NN,O
,",",",",O
,in,IN,O
,an,DT,O
,effort,NN,O
,to,TO,O
,appease,VB,O
,the,DT,O
,insurgents,NNS,O
,.,.,O
Sentence: 27903,Pakistani,JJ,B-gpe
,authorities,NNS,O
,say,VBP,O
,they,PRP,O
,have,VBP,O
,arrested,VBN,O
,two,CD,O
,suspected,JJ,O
,suicide,NN,O
,bombers,NNS,O
,who,WP,O
,were,VBD,O
,allegedly,RB,O
,planning,VBG,O
,to,TO,O
,attack,VB,O
,a,DT,O
,mosque,NN,O
,and,CC,O
,government,NN,O
,buildings,NNS,O
,in,IN,O
,the,DT,O
,capital,NN,O
,",",",",O
,Islamabad,NNP,B-geo
,.,.,O
Sentence: 27904,Bin,NNP,B-per
,Amin,NNP,I-per
,",",",",O
,a,DT,O
,senior,JJ,O
,police,NN,O
,official,NN,O
,in,IN,O
,the,DT,O
,capital,NN,O
,",",",",O
,says,VBZ,O
,authorities,NNS,O
,are,VBP,O
,looking,VBG,O
,for,IN,O
,others,NNS,O
,who,WP,O
,may,MD,O
,be,VB,O
,involved,VBN,O
,in,IN,O
,the,DT,O
,alleged,JJ,O
,plot,NN,O
,.,.,O
Sentence: 27905,He,PRP,O
,told,VBD,O
,the,DT,O
,Associated,NNP,B-org
,Press,NNP,I-org
,the,DT,O
,men,NNS,O
,were,VBD,O
,linked,VBN,O
,to,TO,O
,the,DT,O
,Pakistani,JJ,B-gpe
,Taliban,NNP,B-org
,in,IN,O
,the,DT,O
,country,NN,O
,'s,POS,O
,South,NNP,B-geo
,Waziristan,NNP,I-geo
,region,NN,O
,.,.,O
Sentence: 27906,The,DT,O
,alleged,JJ,O
,plot,NN,O
,was,VBD,O
,set,VBN,O
,to,TO,O
,be,VB,O
,carried,VBN,O
,out,RP,O
,in,IN,O
,an,DT,O
,exclusive,JJ,O
,and,CC,O
,high,JJ,O
,security,NN,O
,neighborhood,NN,O
,in,IN,O
,Islamabad,NNP,B-geo
,",",",",O
,where,WRB,O
,many,JJ,O
,foreign,JJ,O
,embassies,NNS,O
,",",",",O
,Pakistan,NNP,B-geo
,'s,POS,O
,parliament,NN,O
,and,CC,O
,government,NN,O
,ministries,NNS,O
,are,VBP,O
,located,VBN,O
,.,.,O
Sentence: 27907,The,DT,O
,last,JJ,O
,terrorist,JJ,O
,attack,NN,O
,in,IN,O
,Islamabad,NNP,B-geo
,took,VBD,O
,place,NN,O
,in,IN,O
,October,NNP,B-tim
,2009,CD,I-tim
,",",",",O
,when,WRB,O
,a,DT,O
,suicide,NN,O
,bomber,NN,O
,killed,VBD,O
,five,CD,O
,U.N.,NNP,B-geo
,staffers,NNS,O
,at,IN,O
,the,DT,O
,Islamabad,NNP,B-geo
,office,NN,O
,of,IN,O
,the,DT,O
,World,NNP,B-org
,Food,NNP,I-org
,Program,NNP,I-org
,.,.,O
Sentence: 27908,In,IN,O
,September,NNP,B-tim
,2008,CD,I-tim
,a,DT,O
,massive,JJ,O
,truck,NN,O
,bomb,NN,O
,destroyed,VBD,O
,Islamabad,NNP,B-geo
,'s,POS,O
,Marriott,NNP,B-geo
,Hotel,NNP,I-geo
,killing,VBG,O
,at,IN,O
,least,JJS,O
,60,CD,O
,people,NNS,O
,.,.,O
Sentence: 27909,France,NNP,B-geo
,'s,POS,O
,presidential,JJ,O
,election,NN,O
,finalists,NNS,O
,are,VBP,O
,to,TO,O
,debate,VB,O
,Wednesday,NNP,B-tim
,",",",",O
,in,IN,O
,a,DT,O
,two-hour,JJ,O
,",",",",O
,televised,JJ,O
,event,NN,O
,ahead,RB,O
,of,IN,O
,this,DT,O
,Sunday,NNP,B-tim
,'s,POS,O
,vote,NN,O
,.,.,O
Sentence: 27910,The,DT,O
,debate,NN,O
,between,IN,O
,conservative,JJ,O
,frontrunner,NN,O
,Nicholas,NNP,B-per
,Sarkozy,NNP,I-per
,and,CC,O
,Socialist,NNP,B-per
,Segolene,NNP,I-per
,Royal,NNP,I-per
,begins,VBZ,O
,at,IN,O
,9,CD,B-tim
,p.m.,RB,I-tim
,local,JJ,O
,time,NN,B-tim
,(,LRB,O
,1900,CD,B-tim
,UTC,NNP,I-tim
,),RRB,O
,and,CC,O
,is,VBZ,O
,expected,VBN,O
,to,TO,O
,draw,VB,O
,more,JJR,O
,than,IN,O
,20,CD,O
,million,CD,O
,French,JJ,B-gpe
,viewers,NNS,O
,-,IN,O
,an,DT,O
,audience,NN,O
,size,NN,O
,usually,RB,O
,reserved,VBN,O
,for,IN,O
,World,NNP,B-org
,Cup,NNP,I-org
,soccer,NN,O
,finals,NNS,O
,.,.,O
Sentence: 27911,The,DT,O
,latest,JJS,O
,opinion,NN,O
,poll,NN,O
,shows,VBZ,O
,Sarkozy,NNP,B-per
,maintaining,VBG,O
,at,IN,O
,least,JJS,O
,a,DT,O
,four,CD,O
,percentage,NN,O
,point,NN,O
,lead,NN,O
,over,IN,O
,Royal,NNP,B-org
,.,.,O
Sentence: 27912,On,IN,O
,Tuesday,NNP,B-tim
,",",",",O
,the,DT,O
,fourth-place,JJ,O
,finisher,NN,O
,in,IN,O
,the,DT,O
,April,NNP,B-tim
,22,CD,I-tim
,first-round,JJ,I-tim
,vote,NN,O
,",",",",O
,ultra-conservative,JJ,O
,Jean-Marie,NNP,B-per
,Le,NNP,I-per
,Pen,NNP,I-per
,",",",",O
,urged,VBD,O
,his,PRP$,O
,supporters,NNS,O
,to,TO,O
,boycott,VB,O
,the,DT,O
,run-off,JJ,O
,election,NN,O
,.,.,O
Sentence: 27913,The,DT,O
,third-place,JJ,O
,finisher,NN,O
,",",",",O
,centrist,NN,O
,Francois,NNP,B-per
,Bayrou,NNP,I-per
,",",",",O
,has,VBZ,O
,not,RB,O
,formally,RB,O
,backed,VBN,O
,either,DT,O
,candidate,NN,O
,.,.,O
Sentence: 27914,Russia,NNP,B-geo
,'s,POS,O
,President,NNP,B-per
,Vladimir,NNP,I-per
,Putin,NNP,I-per
,was,VBD,O
,meeting,VBG,O
,President,NNP,B-per
,Bush,NNP,I-per
,at,IN,O
,the,DT,O
,White,NNP,B-org
,House,NNP,I-org
,Friday,NNP,B-tim
,for,IN,O
,talks,NNS,O
,on,IN,O
,bilateral,NN,O
,and,CC,O
,global,JJ,O
,issues,NNS,O
,.,.,O
Sentence: 27915,White,NNP,B-org
,House,NNP,I-org
,officials,NNS,O
,have,VBP,O
,said,VBN,O
,the,DT,O
,talks,NNS,O
,will,MD,O
,focus,VB,O
,on,IN,O
,deepening,VBG,O
,the,DT,O
,U.S.-Russian,JJ,O
,partnership,NN,O
,to,TO,O
,face,VB,O
,current,JJ,O
,challenges,NNS,O
,and,CC,O
,opportunities,NNS,O
,.,.,O
Sentence: 27916,Relations,NNP,O
,between,IN,O
,the,DT,O
,two,CD,O
,leaders,NNS,O
,have,VBP,O
,been,VBN,O
,strained,VBN,O
,recently,RB,O
,by,IN,O
,differences,NNS,O
,over,IN,O
,Iran,NNP,B-geo
,'s,POS,O
,nuclear,JJ,O
,program,NN,O
,.,.,O
Sentence: 27917,Mr.,NNP,B-per
,Putin,NNP,I-per
,supports,VBZ,O
,Iran,NNP,B-geo
,'s,POS,O
,right,NN,O
,to,TO,O
,develop,VB,O
,nuclear,JJ,O
,technology,NN,O
,",",",",O
,while,IN,O
,Mr.,NNP,B-per
,Bush,NNP,I-per
,warns,VBZ,O
,that,IN,O
,the,DT,O
,Islamic,JJ,O
,republic,NN,O
,may,MD,O
,be,VB,O
,seeking,VBG,O
,nuclear,JJ,O
,weapons,NNS,O
,.,.,O
Sentence: 27918,Mr.,NNP,B-per
,Putin,NNP,I-per
,traveled,VBD,O
,to,TO,O
,Washington,NNP,B-geo
,after,IN,O
,addressing,VBG,O
,the,DT,O
,United,NNP,B-org
,Nations,NNP,I-org
,World,NNP,I-org
,Summit,NNP,I-org
,in,IN,O
,New,NNP,B-geo
,York,NNP,I-geo
,on,IN,O
,Thursday,NNP,B-tim
,.,.,O
Sentence: 27919,In,IN,O
,his,PRP$,O
,speech,NN,O
,",",",",O
,he,PRP,O
,warned,VBD,O
,terrorism,NN,O
,is,VBZ,O
,the,DT,O
,main,JJ,O
,threat,NN,O
,to,TO,O
,human,JJ,O
,rights,NNS,O
,and,CC,O
,development,NN,O
,",",",",O
,and,CC,O
,called,VBD,O
,on,IN,O
,the,DT,O
,United,NNP,B-org
,Nations,NNPS,I-org
,to,TO,O
,be,VB,O
,the,DT,O
,center,NN,O
,for,IN,O
,international,JJ,O
,anti-terrorism,JJ,O
,efforts,NNS,O
,.,.,O
Sentence: 27920,The,DT,O
,Bush,NNP,B-per
,administration,NN,O
,is,VBZ,O
,asking,VBG,O
,the,DT,O
,state,NN,O
,of,IN,O
,Texas,NNP,B-geo
,to,TO,O
,hold,VB,O
,new,JJ,O
,hearings,NNS,O
,for,IN,O
,51,CD,O
,Mexicans,NNS,B-gpe
,on,IN,O
,death,NN,O
,row,NN,O
,",",",",O
,who,WP,O
,say,VBP,O
,they,PRP,O
,were,VBD,O
,denied,VBN,O
,consular,JJ,O
,assistance,NN,O
,in,IN,O
,violation,NN,O
,of,IN,O
,international,JJ,O
,law,NN,O
,.,.,O
Sentence: 27921,The,DT,O
,move,NN,O
,is,VBZ,O
,in,IN,O
,response,NN,O
,to,TO,O
,a,DT,O
,2004,CD,B-tim
,ruling,NN,O
,by,IN,O
,the,DT,O
,International,NNP,B-org
,Court,NNP,I-org
,of,IN,I-org
,Justice,NNP,I-org
,",",",",O
,which,WDT,O
,said,VBD,O
,Texas,NNP,B-geo
,officials,NNS,O
,failed,VBD,O
,to,TO,O
,notify,VB,O
,the,DT,O
,Mexicans,NNS,B-gpe
,of,IN,O
,their,PRP$,O
,right,NN,O
,to,TO,O
,talk,VB,O
,to,TO,O
,consular,JJ,O
,officials,NNS,O
,shortly,RB,O
,after,IN,O
,their,PRP$,O
,arrests,NNS,O
,.,.,O
Sentence: 27922,U.S.,NNP,B-geo
,officials,NNS,O
,said,VBD,O
,in,IN,O
,a,DT,O
,recent,JJ,O
,Supreme,NNP,B-org
,Court,NNP,I-org
,filing,NN,O
,that,WDT,O
,complying,VBG,O
,with,IN,O
,the,DT,O
,World,NNP,B-org
,Court,NNP,I-org
,'s,POS,O
,decision,NN,O
,will,MD,O
,help,VB,O
,protect,VB,O
,the,DT,O
,interests,NNS,O
,of,IN,O
,U.S.,NNP,B-geo
,citizens,NNS,O
,abroad,RB,O
,and,CC,O
,underscore,VB,O
,America,NNP,B-geo
,'s,POS,O
,commitment,NN,O
,to,TO,O
,international,JJ,O
,law,NN,O
,.,.,O
Sentence: 27923,The,DT,O
,decision,NN,O
,comes,VBZ,O
,just,RB,O
,weeks,NNS,O
,ahead,RB,O
,of,IN,O
,a,DT,O
,U.S.,NNP,B-org
,Supreme,NNP,I-org
,Court,NNP,I-org
,hearing,NN,O
,in,IN,O
,the,DT,O
,case,NN,O
,of,IN,O
,Jose,NNP,B-per
,Medellin,NNP,I-per
,",",",",O
,one,CD,O
,of,IN,O
,five,CD,O
,gang,NN,O
,members,NNS,O
,sentenced,VBD,O
,to,TO,O
,death,NN,O
,for,IN,O
,the,DT,O
,rape,NN,O
,and,CC,O
,murder,NN,O
,of,IN,O
,two,CD,O
,Texas,NNP,B-geo
,girls,NNS,O
,in,IN,O
,1993,CD,B-tim
,.,.,O
Sentence: 27924,Coleco,NNP,B-org
,Industries,NNPS,I-org
,Inc.,NNP,I-org
,",",",",O
,a,DT,O
,once,RB,O
,high-flying,JJ,O
,toy,NN,O
,maker,NN,O
,whose,WP$,O
,stock,NN,O
,peaked,VBD,O
,at,IN,O
,$,$,O
,65,CD,O
,a,DT,O
,share,NN,O
,in,IN,O
,the,DT,O
,early,JJ,O
,1980s,NNS,B-tim
,",",",",O
,filed,VBN,O
,a,DT,O
,Chapter,NN,O
,11,CD,O
,reorganization,NN,O
,plan,NN,O
,that,WDT,O
,provides,VBZ,O
,just,RB,O
,1.125,CD,O
,cents,NNS,O
,a,DT,O
,share,NN,O
,for,IN,O
,common,JJ,O
,stockholders,NNS,O
,.,.,O
Sentence: 27925,Under,IN,O
,the,DT,O
,plan,NN,O
,",",",",O
,unsecured,JJ,O
,creditors,NNS,O
,",",",",O
,who,WP,O
,are,VBP,O
,owed,VBN,O
,about,IN,O
,$,$,O
,430,CD,O
,million,CD,O
,",",",",O
,would,MD,O
,receive,VB,O
,about,IN,O
,$,$,O
,92,CD,O
,million,CD,O
,",",",",O
,or,CC,O
,21,CD,B-tim
,cents,NNS,O
,for,IN,O
,each,DT,O
,dollar,NN,O
,they,PRP,O
,are,VBP,O
,owed,VBN,O
,.,.,O
Sentence: 27926,In,IN,O
,addition,NN,O
,",",",",O
,they,PRP,O
,will,MD,O
,receive,VB,O
,stock,NN,O
,in,IN,O
,the,DT,O
,reorganized,VBN,O
,company,NN,O
,",",",",O
,which,WDT,O
,will,MD,O
,be,VB,O
,named,VBN,O
,Ranger,NNP,B-org
,Industries,NNPS,I-org
,Inc,NNP,I-org
,.,.,O
Sentence: 27927,After,IN,O
,these,DT,O
,payments,NNS,O
,",",",",O
,about,IN,O
,$,$,O
,"2,25,000",CD,O
,will,MD,O
,be,VB,O
,available,JJ,O
,for,IN,O
,the,DT,O
,20,CD,O
,million,CD,O
,common,JJ,O
,shares,NNS,O
,outstanding,JJ,O
,.,.,O
Sentence: 27928,The,DT,O
,Avon,NNP,B-geo
,",",",",O
,Conn.,NNP,B-geo
,",",",",O
,company,NN,O
,'s,POS,O
,stock,NN,O
,hit,VBD,O
,a,DT,O
,high,NN,O
,in,IN,O
,1983,CD,B-tim
,after,IN,O
,it,PRP,O
,unveiled,VBD,O
,its,PRP$,O
,Adam,NNP,B-per
,home,NN,O
,computer,NN,O
,",",",",O
,but,CC,O
,the,DT,O
,product,NN,O
,was,VBD,O
,plagued,VBN,O
,with,IN,O
,glitches,NNS,O
,and,CC,O
,the,DT,O
,company,NN,O
,'s,POS,O
,fortunes,NNS,O
,plunged,VBD,O
,.,.,O
Sentence: 27929,But,CC,O
,Coleco,NNP,B-org
,bounced,VBD,O
,back,RB,O
,with,IN,O
,the,DT,O
,introduction,NN,O
,of,IN,O
,the,DT,O
,Cabbage,NNP,B-org
,Patch,NNP,I-org
,dolls,NNS,O
,",",",",O
,whose,WP$,O
,sales,NNS,O
,hit,VBD,O
,$,$,O
,600,CD,O
,million,CD,O
,in,IN,O
,1985,CD,B-tim
,.,.,O
Sentence: 27930,But,CC,O
,as,IN,O
,the,DT,O
,craze,NN,O
,died,VBD,O
,",",",",O
,Coleco,NNP,B-org
,failed,VBD,O
,to,TO,O
,come,VB,O
,up,RP,O
,with,IN,O
,another,DT,O
,winner,NN,O
,and,CC,O
,filed,VBN,O
,for,IN,O
,bankruptcy-law,NN,O
,protection,NN,O
,in,IN,O
,July,NNP,B-tim
,1988,CD,I-tim
,.,.,O
Sentence: 27931,The,DT,O
,plan,NN,O
,was,VBD,O
,filed,VBN,O
,jointly,RB,O
,with,IN,O
,unsecured,JJ,O
,creditors,NNS,O
,in,IN,O
,federal,JJ,O
,bankruptcy,NN,O
,court,NN,O
,in,IN,O
,New,NNP,B-geo
,York,NNP,I-geo
,and,CC,O
,must,MD,O
,be,VB,O
,approved,VBN,O
,by,IN,O
,the,DT,O
,court,NN,O
,.,.,O
Sentence: 27932,Comoros,NNP,B-gpe
,has,VBZ,O
,endured,VBN,O
,more,JJR,O
,than,IN,O
,20,CD,O
,coups,NNS,O
,or,CC,O
,attempted,VBN,O
,coups,NNS,O
,since,IN,O
,gaining,VBG,O
,independence,NN,O
,from,IN,O
,France,NNP,B-geo
,in,IN,O
,1975,CD,B-tim
,.,.,O
Sentence: 27933,In,IN,O
,1997,CD,B-tim
,",",",",O
,the,DT,O
,islands,NNS,O
,of,IN,O
,Anjouan,NNP,B-org
,and,CC,I-org
,Moheli,NNP,I-org
,declared,VBD,O
,independence,NN,O
,from,IN,O
,Comoros,NNP,B-org
,.,.,O
Sentence: 27934,In,IN,O
,1999,CD,B-tim
,",",",",O
,military,NN,O
,chief,NN,O
,Col.,NNP,B-per
,AZALI,NNP,I-per
,seized,VBD,O
,power,NN,O
,in,IN,O
,a,DT,O
,bloodless,JJ,O
,coup,NN,O
,",",",",O
,and,CC,O
,helped,VBD,O
,negotiate,VB,O
,the,DT,O
,2000,CD,B-tim
,Fomboni,NNP,O
,Accords,NNPS,O
,power-sharing,JJ,O
,agreement,NN,O
,in,IN,O
,which,WDT,O
,the,DT,O
,federal,JJ,O
,presidency,NN,O
,rotates,VBZ,O
,among,IN,O
,the,DT,O
,three,CD,O
,islands,NNS,O
,",",",",O
,and,CC,O
,each,DT,O
,island,NN,O
,maintains,VBZ,O
,its,PRP$,O
,own,JJ,O
,local,JJ,O
,government,NN,O
,.,.,O
Sentence: 27935,AZALI,NNP,B-per
,won,VBD,O
,the,DT,O
,2002,CD,B-tim
,presidential,JJ,O
,election,NN,O
,",",",",O
,and,CC,O
,each,DT,O
,island,NN,O
,in,IN,O
,the,DT,O
,archipelago,NN,O
,elected,VBD,O
,its,PRP$,O
,own,JJ,O
,president,NN,O
,.,.,O
Sentence: 27936,AZALI,NNP,B-per
,stepped,VBD,O
,down,RP,O
,in,IN,O
,2006,CD,B-tim
,and,CC,O
,President,NNP,B-per
,SAMBI,NNP,O
,was,VBD,O
,elected,VBN,O
,to,TO,O
,office,NN,O
,.,.,O
Sentence: 27937,In,IN,O
,2007,CD,B-tim
,",",",",O
,Mohamed,NNP,B-geo
,BACAR,NNP,I-geo
,effected,VBD,O
,Anjouan,NNP,B-geo
,'s,POS,O
,de-facto,JJ,O
,secession,NN,O
,from,IN,O
,the,DT,B-geo
,Union,NNP,I-geo
,",",",",O
,refusing,VBG,O
,to,TO,O
,step,VB,O
,down,RB,O
,in,IN,O
,favor,NN,O
,of,IN,O
,fresh,JJ,O
,Anjouanais,NNP,B-geo
,elections,NNS,O
,when,WRB,O
,Comoros,NNS,B-org
,',POS,O
,other,JJ,O
,islands,NNS,O
,held,VBD,O
,legitimate,JJ,O
,elections,NNS,O
,in,IN,O
,July,NNP,B-tim
,.,.,O
Sentence: 27938,The,DT,O
,African,NNP,O
,Union,NNP,O
,(,LRB,O
,AU,NNP,O
,),RRB,O
,initially,RB,O
,attempted,VBN,O
,to,TO,O
,resolve,VB,O
,the,DT,O
,political,JJ,O
,crisis,NN,O
,by,IN,O
,applying,VBG,O
,sanctions,NNS,O
,and,CC,O
,a,DT,O
,naval,JJ,O
,blockade,NN,O
,on,IN,O
,Anjouan,NNP,B-geo
,",",",",O
,but,CC,O
,in,IN,O
,March,NNP,B-tim
,2008,CD,I-tim
,",",",",O
,AU,NNP,B-org
,and,CC,O
,Comoran,NNP,B-org
,soldiers,NNS,O
,seized,VBD,O
,the,DT,O
,island,NN,O
,.,.,O
Sentence: 27939,The,DT,O
,move,NN,O
,was,VBD,O
,generally,RB,O
,welcomed,VBN,O
,by,IN,O
,the,DT,O
,island,NN,O
,'s,POS,O
,inhabitants,NNS,O
,.,.,O
Sentence: 27940,The,DT,O
,Holy,NNP,O
,See,NNP,O
,is,VBZ,O
,supported,VBN,O
,financially,RB,O
,by,IN,O
,a,DT,O
,variety,NN,O
,of,IN,O
,sources,NNS,O
,",",",",O
,including,VBG,O
,investments,NNS,O
,",",",",O
,real,JJ,O
,estate,NN,O
,income,NN,O
,",",",",O
,and,CC,O
,donations,NNS,O
,from,IN,O
,Catholic,NNP,B-geo
,individuals,NNS,O
